"GEO_ID","NAME","P1_001N","P1_002N","P1_003N","P1_004N","P1_005N","P1_006N","P1_007N","P1_008N","P1_009N","P1_010N","P1_011N","P1_012N","P1_013N","P1_014N","P1_015N","P1_016N","P1_017N","P1_018N","P1_019N","P1_020N","P1_021N","P1_022N","P1_023N","P1_024N","P1_025N","P1_026N","P1_027N","P1_028N","P1_029N","P1_030N","P1_031N","P1_032N","P1_033N","P1_034N","P1_035N","P1_036N","P1_037N","P1_038N","P1_039N","P1_040N","P1_041N","P1_042N","P1_043N","P1_044N","P1_045N","P1_046N","P1_047N","P1_048N","P1_049N","P1_050N","P1_051N","P1_052N","P1_053N","P1_054N","P1_055N","P1_056N","P1_057N","P1_058N","P1_059N","P1_060N","P1_061N","P1_062N","P1_063N","P1_064N","P1_065N","P1_066N","P1_067N","P1_068N","P1_069N","P1_070N","P1_071N"
"1400000US48201542004","Census Tract 5420.04, Harris County, Texas","3164","2497","1292","356","44","122","2","681","667","630","29","41","28","0","491","2","5","6","13","1","0","10","0","2","2","35","12","2","1","3","4","0","10","2","1","0","0","0","0","0","0","0","0","0","0","0","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US48201542103","Census Tract 5421.03, Harris County, Texas","10308","8338","1996","3491","98","417","18","2318","1970","1892","105","49","27","3","1528","22","25","9","74","0","0","41","1","7","1","66","7","2","0","28","1","0","12","0","6","0","2","0","4","0","1","0","0","3","0","0","11","0","0","10","0","1","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0"
"1400000US48201542104","Census Tract 5421.04, Harris County, Texas","7584","5793","1920","1232","165","345","14","2117","1791","1732","53","53","29","0","1473","0","2","0","49","1","0","61","2","5","4","57","7","0","0","19","3","0","25","0","2","0","0","0","0","0","1","0","0","0","0","0","2","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US48201542105","Census Tract 5421.05, Harris County, Texas","10506","8557","2077","3546","107","738","11","2078","1949","1865","98","48","42","1","1522","25","15","1","59","0","0","48","0","4","2","81","11","9","0","19","0","0","32","0","7","0","0","0","1","0","2","0","0","0","0","0","3","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US48201542106","Census Tract 5421.06, Harris County, Texas","8799","6978","2096","2323","141","515","2","1901","1821","1756","92","67","38","1","1414","6","12","0","92","1","0","21","0","10","2","61","20","3","0","11","1","0","21","0","1","0","0","0","3","0","0","0","1","0","0","0","4","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US48201542107","Census Tract 5421.07, Harris County, Texas","3938","3128","1108","809","100","251","0","860","810","769","31","31","8","0","634","5","0","0","38","0","0","18","0","0","4","35","8","2","0","9","4","0","8","0","4","0","0","0","0","0","0","0","0","0","0","0","5","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0","0","0"
"1400000US48201542108","Census Tract 5421.08, Harris County, Texas","3568","2699","685","951","17","356","2","688","869","826","45","18","12","0","673","13","5","1","23","2","0","34","0","0","0","37","3","0","0","10","0","1","17","0","1","0","5","0","0","0","0","0","0","0","0","0","5","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0"
"1400000US48201542201","Census Tract 5422.01, Harris County, Texas","7199","5573","1697","1860","155","379","2","1480","1626","1567","96","38","31","0","1249","10","2","0","90","0","0","45","0","1","5","50","2","4","0","24","0","0","14","1","3","0","0","0","0","0","2","0","0","0","0","0","9","2","2","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US48201542202","Census Tract 5422.02, Harris County, Texas","9767","8046","2233","2651","116","1158","0","1888","1721","1677","125","45","56","0","1317","16","25","0","58","2","0","23","0","10","0","41","8","2","0","8","1","0","17","0","4","0","0","0","0","0","0","1","0","0","0","0","3","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US48201542203","Census Tract 5422.03, Harris County, Texas","10747","8291","2865","2311","182","626","3","2304","2456","2398","105","66","54","1","2011","6","4","2","85","2","0","43","0","15","4","54","2","3","7","17","0","0","13","6","6","0","0","0","0","0","0","0","0","0","0","0","3","0","0","1","0","0","0","0","2","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0"
"1400000US48201542302","Census Tract 5423.02, Harris County, Texas","7400","5971","2294","1574","117","493","4","1489","1429","1385","78","33","36","1","1135","10","6","2","41","0","0","30","0","13","0","40","1","4","1","5","0","0","25","0","0","1","0","0","3","0","0","0","0","0","0","0","4","2","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US48201542303","Census Tract 5423.03, Harris County, Texas","3278","2667","1259","458","55","242","0","653","611","593","22","63","27","0","447","1","2","0","18","0","0","10","2","0","1","16","4","1","0","2","3","0","3","0","0","3","0","0","0","0","0","0","0","0","0","0","2","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US48201542304","Census Tract 5423.04, Harris County, Texas","5695","4415","1777","718","106","414","5","1395","1280","1225","47","47","15","4","1059","3","11","0","15","0","0","18","1","4","1","41","5","0","0","15","0","0","17","0","1","0","3","0","0","0","0","0","0","0","0","0","10","8","0","2","0","0","0","0","0","0","0","0","0","0","0","0","4","1","3","0","0","0","0","0","0"
"1400000US48201542305","Census Tract 5423.05, Harris County, Texas","6245","5079","1767","1479","96","479","0","1258","1166","1118","42","42","60","3","894","6","13","1","27","0","0","18","5","7","0","44","18","0","0","7","0","0","9","0","8","0","0","0","0","0","1","0","0","1","0","0","4","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US48201542401","Census Tract 5424.01, Harris County, Texas","4682","3703","1228","919","49","234","3","1270","979","950","37","35","13","3","786","7","0","0","40","4","0","20","0","5","0","27","1","0","0","10","0","0","9","1","3","0","0","0","2","1","0","0","0","0","0","0","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US48201542402","Census Tract 5424.02, Harris County, Texas","6535","5025","1840","1068","112","387","9","1609","1510","1460","49","57","26","0","1219","14","2","1","47","0","0","32","0","11","2","49","11","4","0","4","1","0","27","1","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US48201542500","Census Tract 5425, Harris County, Texas","3904","3336","2305","458","19","241","1","312","568","550","44","42","14","0","403","3","13","0","14","0","0","15","2","0","0","16","4","0","0","1","2","0","4","2","0","0","0","0","0","0","2","1","0","0","0","0","2","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US48201542600","Census Tract 5426, Harris County, Texas","6081","4875","2761","857","76","434","4","743","1206","1140","73","76","43","0","902","9","5","1","24","0","0","5","0","2","0","58","6","6","0","12","2","0","26","0","2","1","0","0","3","0","0","0","0","0","0","0","8","0","0","8","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US48201542700","Census Tract 5427, Harris County, Texas","3953","3281","2550","183","17","60","2","469","672","649","16","77","19","0","521","0","0","0","13","0","0","2","0","1","0","22","4","0","0","6","1","0","5","0","4","0","0","0","2","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US48201542800","Census Tract 5428, Harris County, Texas","8010","6545","4814","301","100","167","9","1154","1465","1412","55","149","37","4","1111","10","2","1","14","0","0","17","6","6","0","50","7","0","0","3","1","0","21","13","5","0","0","0","0","0","0","0","0","0","0","0","2","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0"
"1400000US48201542901","Census Tract 5429.01, Harris County, Texas","10080","8010","4144","1620","99","654","5","1488","2070","1990","104","92","48","8","1616","6","11","4","47","2","0","29","2","13","8","69","8","4","0","8","2","0","27","9","9","1","0","0","1","0","0","0","0","0","0","0","11","1","0","10","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US48201542902","Census Tract 5429.02, Harris County, Texas","27220","21757","10312","5144","213","2637","21","3430","5463","5191","315","220","178","21","4050","40","43","16","157","0","0","111","12","27","1","249","54","20","0","45","2","3","71","12","29","3","2","0","6","2","0","0","0","0","0","0","23","0","0","22","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US48201543004","Census Tract 5430.04, Harris County, Texas","14783","12664","7513","1420","60","2948","29","694","2119","1993","124","142","231","1","1419","8","25","5","19","2","0","3","3","11","0","119","13","7","0","14","0","0","43","13","24","0","2","0","3","0","0","0","0","0","0","0","7","5","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US48201543005","Census Tract 5430.05, Harris County, Texas","8628","7128","3165","2189","79","611","2","1082","1500","1456","89","64","42","5","1156","8","5","0","43","0","0","24","7","13","0","42","12","1","0","5","1","3","16","0","4","0","0","0","0","0","0","0","0","0","0","0","2","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US48201543006","Census Tract 5430.06, Harris County, Texas","16766","14356","6230","3542","87","3332","17","1148","2410","2256","146","143","153","2","1610","25","33","6","80","4","0","30","4","19","1","138","27","13","0","31","1","0","30","9","20","0","0","0","6","0","0","1","0","0","0","0","16","3","0","13","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US48201543007","Census Tract 5430.07, Harris County, Texas","20530","17808","9468","2812","129","4199","2","1198","2722","2606","160","188","260","21","1811","14","27","3","72","5","0","34","3","8","0","103","10","24","1","22","2","2","20","5","16","0","0","0","1","0","0","0","0","0","0","0","12","1","0","7","0","0","0","0","4","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0"
"1400000US48201543008","Census Tract 5430.08, Harris County, Texas","6225","4944","1985","1113","82","816","5","943","1281","1242","52","48","45","2","1000","17","0","6","42","1","0","13","5","11","0","37","7","12","0","11","0","0","6","0","0","1","0","0","0","0","0","0","0","0","0","0","2","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US48201543009","Census Tract 5430.09, Harris County, Texas","4224","3355","898","1145","46","273","14","979","869","833","27","15","15","3","678","15","6","0","58","0","0","14","1","1","0","29","2","0","0","3","1","0","7","10","3","2","0","0","0","0","0","0","0","1","0","0","7","1","0","5","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US48201543010","Census Tract 5430.10, Harris County, Texas","4992","4047","1064","1017","133","232","0","1601","945","919","34","36","11","0","769","10","8","0","27","0","0","12","3","7","2","23","3","0","0","4","0","0","16","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US48201543011","Census Tract 5430.11, Harris County, Texas","5175","4100","1150","1449","90","219","2","1190","1075","1044","55","34","23","0","845","4","2","0","37","0","0","27","5","12","0","30","12","0","0","0","0","0","17","0","0","0","0","0","0","0","0","1","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US48201543100","Census Tract 5431, Harris County, Texas","2979","2072","1165","271","61","17","0","558","907","888","24","24","7","0","798","4","0","0","8","1","0","22","0","0","0","18","0","2","0","1","0","0","14","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0"
"1400000US48201543201","Census Tract 5432.01, Harris County, Texas","5709","4564","2227","687","61","707","0","882","1145","1091","51","43","40","2","894","3","6","0","21","1","0","23","0","7","0","45","4","1","0","3","1","0","21","3","12","0","0","0","0","0","0","0","0","0","0","0","9","0","0","1","0","0","0","0","8","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US48201543202","Census Tract 5432.02, Harris County, Texas","3585","3059","1778","457","20","514","1","289","526","511","17","33","24","2","422","0","1","0","9","0","0","3","0","0","0","12","1","0","0","3","0","0","2","0","6","0","0","0","0","0","0","0","0","0","0","0","3","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US48201550101","Census Tract 5501.01, Harris County, Texas","2926","2445","301","733","43","11","0","1357","481","464","7","7","0","0","407","0","0","0","13","0","0","28","0","2","0","16","0","0","2","8","0","1","4","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US48201550102","Census Tract 5501.02, Harris County, Texas","2592","2321","201","1494","20","5","0","601","271","262","13","3","0","0","192","11","0","2","18","0","0","21","0","2","0","5","0","0","0","4","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","2","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","2","2","0","0","0","0","0","0","0"
"1400000US48201550201","Census Tract 5502.01, Harris County, Texas","1775","1551","234","668","20","31","1","597","224","216","10","3","6","1","174","8","0","0","13","0","0","1","0","0","0","7","6","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US48201550202","Census Tract 5502.02, Harris County, Texas","2161","1901","194","1021","33","23","0","630","260","251","14","5","2","0","204","8","0","1","11","0","0","2","0","2","2","8","2","0","0","2","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US48201550303","Census Tract 5503.03, Harris County, Texas","4137","3794","297","2930","35","14","6","512","343","322","32","7","3","2","194","21","0","0","53","0","0","8","0","2","0","18","2","1","0","6","0","0","6","0","0","0","0","0","3","0","0","0","0","0","0","0","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0"
"1400000US48201550304","Census Tract 5503.04, Harris County, Texas","2192","2070","216","1581","13","54","3","203","122","115","39","4","3","0","48","6","3","1","5","4","0","1","0","0","1","7","3","0","0","0","0","0","3","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US48201550305","Census Tract 5503.05, Harris County, Texas","3512","2936","706","1383","45","87","10","705","576","556","43","20","4","0","423","2","7","3","26","0","0","22","0","6","0","18","0","0","0","2","1","0","11","0","2","0","0","0","1","1","0","0","0","0","0","0","2","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US48201550306","Census Tract 5503.06, Harris County, Texas","4780","4251","510","2584","81","232","7","837","529","512","51","10","3","0","366","11","5","0","50","0","0","15","1","0","0","14","0","0","0","0","0","0","10","2","2","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","2","2","0","0","0","0","0","0","0"
"1400000US48201550307","Census Tract 5503.07, Harris County, Texas","2444","2211","300","1496","29","51","12","323","233","222","47","1","6","2","116","21","0","0","15","0","0","13","0","1","0","6","2","1","0","0","0","0","1","0","2","0","0","0","0","0","0","0","0","0","0","0","5","1","0","2","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US48201550308","Census Tract 5503.08, Harris County, Texas","3511","3227","298","2312","42","40","7","528","284","274","51","8","0","0","175","9","1","1","25","2","0","0","0","2","0","10","8","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US48201550403","Census Tract 5504.03, Harris County, Texas","3869","3533","272","2516","15","32","22","676","336","325","43","3","4","0","215","14","3","0","33","0","0","7","0","3","0","11","0","0","0","7","0","0","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US48201550404","Census Tract 5504.04, Harris County, Texas","6266","5674","443","3677","35","598","7","914","592","576","35","9","17","0","433","7","10","0","29","0","0","27","1","6","2","14","1","1","0","1","1","0","6","4","0","0","0","0","0","0","0","0","0","0","0","0","2","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US48201550405","Census Tract 5504.05, Harris County, Texas","6564","5578","904","2762","145","158","9","1600","986","955","52","18","8","0","693","19","1","1","54","0","0","108","0","1","0","21","11","3","0","2","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","8","0","0","7","0","0","0","0","1","0","0","0","0","0","0","0","2","0","0","0","2","0","0","0","0"
"1400000US48201550406","Census Tract 5504.06, Harris County, Texas","3689","3175","507","1419","98","106","6","1039","514","496","29","16","3","0","384","7","3","5","20","1","0","24","0","0","4","17","6","1","0","2","0","0","7","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US48201550407","Census Tract 5504.07, Harris County, Texas","4945","4384","447","2175","35","886","4","837","561","539","46","9","18","0","411","9","9","0","17","0","0","14","1","5","0","18","6","1","0","1","0","0","10","0","0","0","0","0","0","0","0","0","0","0","0","0","3","1","0","1","1","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0"
"1400000US48201550500","Census Tract 5505, Harris County, Texas","6104","5262","729","2007","43","580","12","1891","842","814","17","20","15","0","678","10","13","2","7","0","0","47","0","3","2","25","0","1","0","0","0","0","14","1","6","0","0","0","0","0","0","1","0","2","0","0","3","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US48201550601","Census Tract 5506.01, Harris County, Texas","6673","5599","818","2200","146","390","4","2041","1074","1029","30","10","14","4","848","9","10","4","28","0","0","66","0","5","1","32","2","0","0","0","1","0","29","0","0","0","0","0","0","0","0","0","0","0","0","0","13","0","0","11","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US48201550602","Census Tract 5506.02, Harris County, Texas","2986","2494","371","916","25","229","10","943","492","476","15","2","3","0","393","10","3","0","10","0","0","39","1","0","0","13","1","3","0","2","2","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","3","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US48201550603","Census Tract 5506.03, Harris County, Texas","5708","4806","614","1515","129","315","4","2229","902","875","26","10","4","0","733","5","1","3","18","0","1","68","0","5","1","24","1","1","0","7","1","0","12","0","0","0","0","0","1","1","0","0","0","0","0","0","3","1","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US48201550700","Census Tract 5507, Harris County, Texas","3864","3226","554","1231","35","454","3","949","638","606","17","5","4","1","518","9","6","0","36","0","0","7","0","1","2","23","7","1","0","3","0","0","9","2","0","0","0","0","0","0","0","0","1","0","0","0","9","0","1","8","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US48201550800","Census Tract 5508, Harris County, Texas","3523","3098","339","1561","52","171","2","973","425","409","22","1","4","0","342","6","1","0","18","0","0","13","1","1","0","13","3","0","0","3","0","0","5","0","0","0","0","0","2","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US48201550901","Census Tract 5509.01, Harris County, Texas","5215","4276","820","888","143","583","3","1839","939","891","52","25","12","0","718","11","2","1","9","0","0","51","0","9","1","46","8","0","0","12","0","0","21","0","4","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","2","0","0","0","0","0","0"
"1400000US48201550902","Census Tract 5509.02, Harris County, Texas","4211","3597","502","1046","82","879","6","1082","614","588","14","14","18","1","454","9","13","2","29","1","0","23","1","9","0","25","10","0","0","1","0","0","10","0","4","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US48201551000","Census Tract 5510, Harris County, Texas","3275","2719","395","541","102","266","6","1409","556","535","18","22","10","0","455","4","4","0","10","0","0","10","2","0","0","20","3","2","0","0","2","0","13","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US48201551101","Census Tract 5511.01, Harris County, Texas","4492","3964","683","1759","35","554","9","924","528","512","25","18","13","0","363","15","1","0","24","1","0","47","0","5","0","13","4","1","0","0","2","0","1","0","4","0","0","0","0","1","0","0","0","0","0","0","3","0","0","2","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US48201551102","Census Tract 5511.02, Harris County, Texas","6590","5593","889","1700","130","900","5","1969","997","943","33","12","23","0","744","5","19","0","28","1","0","69","3","6","0","52","7","9","0","15","1","0","15","1","4","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"1400000US48201551201","Census Tract 5512.01, Harris County, Texas","4538","3719","1132","977","102","425","4","1079","819","790","42","37","109","0","549","8","6","3","13","1","0","22","0","0","0","26","4","5","0","3","0","1","13","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US48201551202","Census Tract 5512.02, Harris County, Texas","3082","2574","1082","744","27","295","5","421","508","487","25","35","28","1","359","5","0","2","19","0","0","13","0","0","0","20","5","3","0","2","0","0","7","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0"
"1400000US48201551300","Census Tract 5513, Harris County, Texas","3957","3380","1039","798","39","788","4","712","577","553","28","17","26","0","441","4","6","0","19","1","0","8","1","2","0","22","6","1","0","5","1","0","4","0","4","0","0","0","0","0","1","0","0","0","0","0","2","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US48201551400","Census Tract 5514, Harris County, Texas","5163","4463","1553","1381","62","702","7","758","700","676","50","33","22","3","500","13","2","1","28","2","0","11","2","9","0","24","7","3","0","3","0","0","6","0","4","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US48201551501","Census Tract 5515.01, Harris County, Texas","4129","3262","737","1202","53","186","2","1082","867","843","38","11","5","2","710","4","9","0","27","0","3","27","0","0","7","23","1","0","2","1","2","3","12","1","1","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US48201551502","Census Tract 5515.02, Harris County, Texas","4573","3948","659","1291","39","1443","5","511","625","609","23","15","22","0","490","5","6","5","29","0","0","11","0","3","0","16","2","0","0","7","0","0","5","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US48201551601","Census Tract 5516.01, Harris County, Texas","3094","2460","961","490","49","318","0","642","634","601","32","14","7","0","515","7","2","0","13","1","0","3","0","0","7","32","7","7","0","1","0","0","12","4","0","0","0","0","0","0","0","0","0","1","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US48201551602","Census Tract 5516.02, Harris County, Texas","5225","4162","1495","1088","54","378","12","1135","1063","1025","36","54","12","0","853","14","0","1","22","0","0","23","4","4","2","35","3","0","0","6","0","0","21","1","4","0","0","0","0","0","0","0","0","0","0","0","3","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US48201551702","Census Tract 5517.02, Harris County, Texas","3724","3253","1806","240","24","1017","0","166","471","456","15","21","70","0","328","1","0","4","12","0","0","2","2","1","0","11","0","0","0","0","0","0","8","0","3","0","0","0","0","0","0","0","0","0","0","0","4","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US48201551703","Census Tract 5517.03, Harris County, Texas","7832","6600","3067","1220","84","1240","1","988","1232","1192","56","72","38","7","929","14","9","0","32","0","0","24","2","9","0","39","5","0","0","14","1","0","14","0","5","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US48201551704","Census Tract 5517.04, Harris County, Texas","3870","3331","1900","427","33","704","0","267","539","523","15","48","54","7","371","3","9","0","10","0","0","1","4","0","1","16","0","0","0","1","0","0","15","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US48201551705","Census Tract 5517.05, Harris County, Texas","5562","4590","2229","833","102","615","2","809","972","936","44","40","28","0","776","3","6","2","30","0","0","7","0","0","0","36","0","4","0","13","0","0","15","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US48201551800","Census Tract 5518, Harris County, Texas","4285","3691","3100","126","17","260","0","188","594","575","34","72","30","0","422","6","0","0","2","0","0","7","0","2","0","17","0","0","0","6","0","0","10","1","0","0","0","0","0","0","0","0","0","0","0","0","2","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US48201551901","Census Tract 5519.01, Harris County, Texas","2065","1826","622","737","16","106","2","343","239","226","24","9","10","0","160","3","5","0","11","0","0","1","1","2","0","12","0","2","0","5","0","0","3","0","1","0","1","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US48201551902","Census Tract 5519.02, Harris County, Texas","4033","3516","1178","1596","30","248","2","462","517","506","71","23","22","0","343","11","16","0","11","3","0","2","4","0","0","11","2","0","0","3","0","0","0","0","5","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US48201552002","Census Tract 5520.02, Harris County, Texas","1591","1398","615","439","8","165","0","171","193","191","9","17","5","0","141","10","1","0","4","0","0","0","0","4","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US48201552003","Census Tract 5520.03, Harris County, Texas","4379","3785","1837","653","50","878","7","360","594","561","37","40","40","2","423","4","1","0","6","0","0","0","0","8","0","24","1","1","0","5","0","1","10","0","3","0","0","0","3","0","0","0","0","0","0","0","9","0","0","9","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
